left_trace_id,right_trace_id,left_prompt_id,right_prompt_id,left_family,right_family,left_outcome,right_outcome,same_family,same_outcome,js_divergence,tv_distance
trace_00026,trace_00094,arith_006,causal_019,arithmetic,causal_micro_world,correct,correct,False,True,0.1264907875651346,0.26666666666666666
trace_00026,trace_00095,arith_006,commonsense_019,arithmetic,commonsense_multihop,correct,correct,False,True,0.1264907875651346,0.26666666666666666
trace_00026,trace_00096,arith_006,arith_020,arithmetic,arithmetic,correct,correct,True,True,0.24161387653786542,0.35
trace_00026,trace_00097,arith_006,logic_020,arithmetic,symbolic_logic,correct,incorrect,False,False,0.2519235740744792,0.4
trace_00026,trace_00098,arith_006,temporal_020,arithmetic,temporal_ordering,correct,incorrect,False,False,0.236452797660028,0.39999999999999997
trace_00026,trace_00099,arith_006,causal_020,arithmetic,causal_micro_world,correct,correct,False,True,0.5540157730728,0.6
trace_00026,trace_00100,arith_006,commonsense_020,arithmetic,commonsense_multihop,correct,correct,False,True,0.24902249956730624,0.4
trace_00027,trace_00028,logic_006,temporal_006,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.3112781244591328,0.5
trace_00027,trace_00029,logic_006,causal_006,symbolic_logic,causal_micro_world,correct,correct,False,True,0.5,0.5
trace_00027,trace_00030,logic_006,commonsense_006,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00027,trace_00031,logic_006,arith_007,symbolic_logic,arithmetic,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00027,trace_00032,logic_006,logic_007,symbolic_logic,symbolic_logic,correct,correct,True,True,0.0,0.0
trace_00027,trace_00033,logic_006,temporal_007,symbolic_logic,temporal_ordering,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00027,trace_00034,logic_006,causal_007,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00027,trace_00035,logic_006,commonsense_007,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.07310400793180986,0.30000000000000004
trace_00027,trace_00036,logic_006,arith_008,symbolic_logic,arithmetic,correct,correct,False,True,0.2519235740744792,0.39999999999999997
trace_00027,trace_00037,logic_006,logic_008,symbolic_logic,symbolic_logic,correct,correct,True,True,0.5,0.5
trace_00027,trace_00038,logic_006,temporal_008,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00027,trace_00039,logic_006,causal_008,symbolic_logic,causal_micro_world,correct,incorrect,False,False,1.0,1.0
trace_00027,trace_00040,logic_006,commonsense_008,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.5,0.5
trace_00027,trace_00041,logic_006,arith_009,symbolic_logic,arithmetic,correct,correct,False,True,0.7543628371936578,0.8571428571428572
trace_00027,trace_00042,logic_006,logic_009,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.1556390622295664,0.25
trace_00027,trace_00043,logic_006,temporal_009,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00027,trace_00044,logic_006,causal_009,symbolic_logic,causal_micro_world,correct,correct,False,True,0.1908745046211096,0.33333333333333337
trace_00027,trace_00045,logic_006,commonsense_009,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.3958156020033583,0.6
trace_00027,trace_00046,logic_006,arith_010,symbolic_logic,arithmetic,correct,correct,False,True,0.3958156020033583,0.6
trace_00027,trace_00047,logic_006,logic_010,symbolic_logic,symbolic_logic,correct,incorrect,True,False,1.0,1.0
trace_00027,trace_00048,logic_006,temporal_010,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00027,trace_00049,logic_006,causal_010,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.42528358731335336,0.49999999999999994
trace_00027,trace_00050,logic_006,commonsense_010,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00027,trace_00051,logic_006,arith_011,symbolic_logic,arithmetic,correct,incorrect,False,False,0.6556390622295665,0.75
trace_00027,trace_00052,logic_006,logic_011,symbolic_logic,symbolic_logic,correct,correct,True,True,0.1908745046211096,0.33333333333333337
trace_00027,trace_00053,logic_006,temporal_011,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5,0.5
trace_00027,trace_00054,logic_006,causal_011,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00027,trace_00055,logic_006,commonsense_011,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.09449507748815748,0.21428571428571427
trace_00027,trace_00056,logic_006,arith_012,symbolic_logic,arithmetic,correct,correct,False,True,0.5,0.5
trace_00027,trace_00057,logic_006,logic_012,symbolic_logic,symbolic_logic,correct,correct,True,True,1.0,1.0
trace_00027,trace_00058,logic_006,temporal_012,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00027,trace_00059,logic_006,causal_012,symbolic_logic,causal_micro_world,correct,correct,False,True,0.5,0.5
trace_00027,trace_00060,logic_006,commonsense_012,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.5954372523105548,0.6666666666666666
trace_00027,trace_00061,logic_006,arith_013,symbolic_logic,arithmetic,correct,correct,False,True,0.4591479170272448,0.6666666666666666
trace_00027,trace_00062,logic_006,logic_013,symbolic_logic,symbolic_logic,correct,correct,True,True,0.6979078010016793,0.8
trace_00027,trace_00063,logic_006,temporal_013,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5,0.5
trace_00027,trace_00064,logic_006,causal_013,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.020720839623908215,0.16666666666666666
trace_00027,trace_00065,logic_006,commonsense_013,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.3112781244591328,0.5
trace_00027,trace_00066,logic_006,arith_014,symbolic_logic,arithmetic,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00027,trace_00067,logic_006,logic_014,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.42528358731335336,0.5
trace_00027,trace_00068,logic_006,temporal_014,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5954372523105548,0.6666666666666666
trace_00027,trace_00069,logic_006,causal_014,symbolic_logic,causal_micro_world,correct,correct,False,True,0.5,0.5
trace_00027,trace_00070,logic_006,commonsense_014,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.0954372523105548,0.16666666666666669
trace_00027,trace_00071,logic_006,arith_015,symbolic_logic,arithmetic,correct,correct,False,True,0.5,0.5
trace_00027,trace_00072,logic_006,logic_015,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.42528358731335336,0.49999999999999994
trace_00027,trace_00073,logic_006,temporal_015,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.2519235740744792,0.4
trace_00027,trace_00074,logic_006,causal_015,symbolic_logic,causal_micro_world,correct,correct,False,True,0.3112781244591328,0.5
trace_00027,trace_00075,logic_006,commonsense_015,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.6556390622295665,0.75
trace_00027,trace_00076,logic_006,arith_016,symbolic_logic,arithmetic,correct,correct,False,True,0.382853431814835,0.5714285714285714
trace_00027,trace_00077,logic_006,logic_016,symbolic_logic,symbolic_logic,correct,correct,True,True,0.1908745046211096,0.33333333333333337
trace_00027,trace_00078,logic_006,temporal_016,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.3112781244591328,0.5
trace_00027,trace_00079,logic_006,causal_016,symbolic_logic,causal_micro_world,correct,incorrect,False,False,0.5,0.5
trace_00027,trace_00080,logic_006,commonsense_016,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.0,0.0
trace_00027,trace_00081,logic_006,arith_017,symbolic_logic,arithmetic,correct,correct,False,True,0.6556390622295665,0.75
trace_00027,trace_00082,logic_006,logic_017,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.5,0.5
trace_00027,trace_00083,logic_006,temporal_017,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5954372523105548,0.6666666666666666
trace_00027,trace_00084,logic_006,causal_017,symbolic_logic,causal_micro_world,correct,correct,False,True,0.0,0.0
trace_00027,trace_00085,logic_006,commonsense_017,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.42528358731335336,0.5
trace_00027,trace_00086,logic_006,arith_018,symbolic_logic,arithmetic,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00027,trace_00087,logic_006,logic_018,symbolic_logic,symbolic_logic,correct,correct,True,True,0.5954372523105548,0.6666666666666666
trace_00027,trace_00088,logic_006,temporal_018,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.5,0.5
trace_00027,trace_00089,logic_006,causal_018,symbolic_logic,causal_micro_world,correct,correct,False,True,0.6556390622295665,0.75
trace_00027,trace_00090,logic_006,commonsense_018,symbolic_logic,commonsense_multihop,correct,incorrect,False,False,0.1556390622295664,0.25
trace_00027,trace_00091,logic_006,arith_019,symbolic_logic,arithmetic,correct,correct,False,True,0.6556390622295665,0.75
trace_00027,trace_00092,logic_006,logic_019,symbolic_logic,symbolic_logic,correct,correct,True,True,0.2295739585136224,0.3333333333333333
trace_00027,trace_00093,logic_006,temporal_019,symbolic_logic,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00027,trace_00094,logic_006,causal_019,symbolic_logic,causal_micro_world,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00027,trace_00095,logic_006,commonsense_019,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00027,trace_00096,logic_006,arith_020,symbolic_logic,arithmetic,correct,correct,False,True,0.3112781244591328,0.5
trace_00027,trace_00097,logic_006,logic_020,symbolic_logic,symbolic_logic,correct,incorrect,True,False,0.5,0.5
trace_00027,trace_00098,logic_006,temporal_020,symbolic_logic,temporal_ordering,correct,incorrect,False,False,1.0,0.9999999999999999
trace_00027,trace_00099,logic_006,causal_020,symbolic_logic,causal_micro_world,correct,correct,False,True,0.0,0.0
trace_00027,trace_00100,logic_006,commonsense_020,symbolic_logic,commonsense_multihop,correct,correct,False,True,0.3958156020033583,0.6
trace_00028,trace_00029,temporal_006,causal_006,temporal_ordering,causal_micro_world,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00030,temporal_006,commonsense_006,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00031,temporal_006,arith_007,temporal_ordering,arithmetic,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00032,temporal_006,logic_007,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00033,temporal_006,temporal_007,temporal_ordering,temporal_ordering,incorrect,correct,True,False,0.4591479170272448,0.6666666666666667
trace_00028,trace_00034,temporal_006,causal_007,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00035,temporal_006,commonsense_007,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.6099865470109875,0.8
trace_00028,trace_00036,temporal_006,arith_008,temporal_ordering,arithmetic,incorrect,correct,False,False,0.39581560200335836,0.6000000000000001
trace_00028,trace_00037,temporal_006,logic_008,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00038,temporal_006,temporal_008,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00039,temporal_006,causal_008,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,1.0,1.0
trace_00028,trace_00040,temporal_006,commonsense_008,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00028,trace_00041,temporal_006,arith_009,temporal_ordering,arithmetic,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00042,temporal_006,logic_009,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00028,trace_00043,temporal_006,temporal_009,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,1.0,1.0
trace_00028,trace_00044,temporal_006,causal_009,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.4591479170272448,0.6666666666666667
trace_00028,trace_00045,temporal_006,commonsense_009,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.6099865470109875,0.8
trace_00028,trace_00046,temporal_006,arith_010,temporal_ordering,arithmetic,incorrect,correct,False,False,0.6099865470109875,0.8
trace_00028,trace_00047,temporal_006,logic_010,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,1.0,1.0
trace_00028,trace_00048,temporal_006,temporal_010,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00049,temporal_006,causal_010,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,0.1908745046211096,0.33333333333333337
trace_00028,trace_00050,temporal_006,commonsense_010,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.4591479170272448,0.6666666666666667
trace_00028,trace_00051,temporal_006,arith_011,temporal_ordering,arithmetic,incorrect,incorrect,False,True,0.5487949406953987,0.75
trace_00028,trace_00052,temporal_006,logic_011,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.4591479170272448,0.6666666666666667
trace_00028,trace_00053,temporal_006,temporal_011,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,1.0,1.0
trace_00028,trace_00054,temporal_006,causal_011,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00055,temporal_006,commonsense_011,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.2569811892423542,0.4285714285714286
trace_00028,trace_00056,temporal_006,arith_012,temporal_ordering,arithmetic,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00057,temporal_006,logic_012,temporal_ordering,symbolic_logic,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00058,temporal_006,temporal_012,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,1.0,1.0
trace_00028,trace_00059,temporal_006,causal_012,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00060,temporal_006,commonsense_012,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00061,temporal_006,arith_013,temporal_ordering,arithmetic,incorrect,correct,False,False,0.6548575458269756,0.8333333333333334
trace_00028,trace_00062,temporal_006,logic_013,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.6099865470109875,0.8
trace_00028,trace_00063,temporal_006,temporal_013,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.3112781244591328,0.5
trace_00028,trace_00064,temporal_006,causal_013,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,0.1908745046211096,0.33333333333333337
trace_00028,trace_00065,temporal_006,commonsense_013,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.5487949406953987,0.75
trace_00028,trace_00066,temporal_006,arith_014,temporal_ordering,arithmetic,incorrect,correct,False,False,0.4591479170272448,0.6666666666666666
trace_00028,trace_00067,temporal_006,logic_014,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,1.0,1.0
trace_00028,trace_00068,temporal_006,temporal_014,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00069,temporal_006,causal_014,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00070,temporal_006,commonsense_014,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00071,temporal_006,arith_015,temporal_ordering,arithmetic,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00072,temporal_006,logic_015,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,0.1908745046211096,0.33333333333333337
trace_00028,trace_00073,temporal_006,temporal_015,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.6099865470109875,0.8
trace_00028,trace_00074,temporal_006,causal_015,temporal_ordering,causal_micro_world,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00075,temporal_006,commonsense_015,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.5487949406953987,0.75
trace_00028,trace_00076,temporal_006,arith_016,temporal_ordering,arithmetic,incorrect,correct,False,False,0.5087256743873156,0.7142857142857142
trace_00028,trace_00077,temporal_006,logic_016,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.4591479170272448,0.6666666666666667
trace_00028,trace_00078,temporal_006,temporal_016,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.5487949406953987,0.75
trace_00028,trace_00079,temporal_006,causal_016,temporal_ordering,causal_micro_world,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00028,trace_00080,temporal_006,commonsense_016,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00081,temporal_006,arith_017,temporal_ordering,arithmetic,incorrect,correct,False,False,0.5487949406953987,0.75
trace_00028,trace_00082,temporal_006,logic_017,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,1.0,1.0
trace_00028,trace_00083,temporal_006,temporal_017,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00084,temporal_006,causal_017,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00085,temporal_006,commonsense_017,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,1.0,1.0
trace_00028,trace_00086,temporal_006,arith_018,temporal_ordering,arithmetic,incorrect,correct,False,False,0.4591479170272448,0.6666666666666666
trace_00028,trace_00087,temporal_006,logic_018,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.4591479170272448,0.6666666666666667
trace_00028,trace_00088,temporal_006,temporal_018,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.3112781244591328,0.5
trace_00028,trace_00089,temporal_006,causal_018,temporal_ordering,causal_micro_world,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00090,temporal_006,commonsense_018,temporal_ordering,commonsense_multihop,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00028,trace_00091,temporal_006,arith_019,temporal_ordering,arithmetic,incorrect,correct,False,False,0.5487949406953987,0.75
trace_00028,trace_00092,temporal_006,logic_019,temporal_ordering,symbolic_logic,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00093,temporal_006,temporal_019,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,0.4591479170272448,0.6666666666666667
trace_00028,trace_00094,temporal_006,causal_019,temporal_ordering,causal_micro_world,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00095,temporal_006,commonsense_019,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,1.0,1.0
trace_00028,trace_00096,temporal_006,arith_020,temporal_ordering,arithmetic,incorrect,correct,False,False,0.5487949406953987,0.75
trace_00028,trace_00097,temporal_006,logic_020,temporal_ordering,symbolic_logic,incorrect,incorrect,False,True,1.0,1.0
trace_00028,trace_00098,temporal_006,temporal_020,temporal_ordering,temporal_ordering,incorrect,incorrect,True,True,1.0,0.9999999999999999
trace_00028,trace_00099,temporal_006,causal_020,temporal_ordering,causal_micro_world,incorrect,correct,False,False,0.3112781244591328,0.5
trace_00028,trace_00100,temporal_006,commonsense_020,temporal_ordering,commonsense_multihop,incorrect,correct,False,False,0.6099865470109875,0.8
trace_00029,trace_00030,causal_006,commonsense_006,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00029,trace_00031,causal_006,arith_007,causal_micro_world,arithmetic,correct,correct,False,True,0.1908745046211096,0.3333333333333333
trace_00029,trace_00032,causal_006,logic_007,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5,0.5
trace_00029,trace_00033,causal_006,temporal_007,causal_micro_world,temporal_ordering,correct,correct,False,True,1.0,0.9999999999999999
trace_00029,trace_00034,causal_006,causal_007,causal_micro_world,causal_micro_world,correct,incorrect,True,False,0.1908745046211096,0.33333333333333337
trace_00029,trace_00035,causal_006,commonsense_007,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.37519620693013067,0.5
trace_00029,trace_00036,causal_006,arith_008,causal_micro_world,arithmetic,correct,correct,False,True,0.3958156020033583,0.6000000000000001
trace_00029,trace_00037,causal_006,logic_008,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5,0.5
trace_00029,trace_00038,causal_006,temporal_008,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00029,trace_00039,causal_006,causal_008,causal_micro_world,causal_micro_world,correct,incorrect,True,False,0.5,0.5
trace_00029,trace_00040,causal_006,commonsense_008,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.6556390622295665,0.75
trace_00029,trace_00041,causal_006,arith_009,causal_micro_world,arithmetic,correct,correct,False,True,0.5087256743873156,0.7142857142857142
trace_00029,trace_00042,causal_006,logic_009,causal_micro_world,symbolic_logic,correct,incorrect,False,False,0.3112781244591328,0.5
trace_00029,trace_00043,causal_006,temporal_009,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00029,trace_00044,causal_006,causal_009,causal_micro_world,causal_micro_world,correct,correct,True,True,0.1908745046211096,0.33333333333333337
trace_00029,trace_00045,causal_006,commonsense_009,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.2519235740744792,0.4
trace_00029,trace_00046,causal_006,arith_010,causal_micro_world,arithmetic,correct,correct,False,True,0.3958156020033583,0.6
trace_00029,trace_00047,causal_006,logic_010,causal_micro_world,symbolic_logic,correct,incorrect,False,False,1.0,1.0
trace_00029,trace_00048,causal_006,temporal_010,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00029,trace_00049,causal_006,causal_010,causal_micro_world,causal_micro_world,correct,incorrect,True,False,1.0,1.0
trace_00029,trace_00050,causal_006,commonsense_010,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00029,trace_00051,causal_006,arith_011,causal_micro_world,arithmetic,correct,incorrect,False,False,1.0,1.0
trace_00029,trace_00052,causal_006,logic_011,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00029,trace_00053,causal_006,temporal_011,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.0,0.0
trace_00029,trace_00054,causal_006,causal_011,causal_micro_world,causal_micro_world,correct,incorrect,True,False,0.1908745046211096,0.33333333333333337
trace_00029,trace_00055,causal_006,commonsense_011,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.6284905946211771,0.7142857142857142
trace_00029,trace_00056,causal_006,arith_012,causal_micro_world,arithmetic,correct,correct,False,True,1.0,1.0
trace_00029,trace_00057,causal_006,logic_012,causal_micro_world,symbolic_logic,correct,correct,False,True,1.0,1.0
trace_00029,trace_00058,causal_006,temporal_012,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00029,trace_00059,causal_006,causal_012,causal_micro_world,causal_micro_world,correct,correct,True,True,1.0,1.0
trace_00029,trace_00060,causal_006,commonsense_012,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.42528358731335336,0.5
trace_00029,trace_00061,causal_006,arith_013,causal_micro_world,arithmetic,correct,correct,False,True,0.7295739585136223,0.8333333333333334
trace_00029,trace_00062,causal_006,logic_013,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5540157730728,0.6000000000000001
trace_00029,trace_00063,causal_006,temporal_013,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5,0.5
trace_00029,trace_00064,causal_006,causal_013,causal_micro_world,causal_micro_world,correct,incorrect,True,False,0.5954372523105548,0.6666666666666667
trace_00029,trace_00065,causal_006,commonsense_013,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.3112781244591328,0.5
trace_00029,trace_00066,causal_006,arith_014,causal_micro_world,arithmetic,correct,correct,False,True,1.0,0.9999999999999999
trace_00029,trace_00067,causal_006,logic_014,causal_micro_world,symbolic_logic,correct,incorrect,False,False,0.42528358731335336,0.5
trace_00029,trace_00068,causal_006,temporal_014,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00029,trace_00069,causal_006,causal_014,causal_micro_world,causal_micro_world,correct,correct,True,True,0.5,0.5
trace_00029,trace_00070,causal_006,commonsense_014,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.5954372523105549,0.6666666666666667
trace_00029,trace_00071,causal_006,arith_015,causal_micro_world,arithmetic,correct,correct,False,True,1.0,1.0
trace_00029,trace_00072,causal_006,logic_015,causal_micro_world,symbolic_logic,correct,incorrect,False,False,0.7295739585136223,0.8333333333333333
trace_00029,trace_00073,causal_006,temporal_015,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.2519235740744792,0.4
trace_00029,trace_00074,causal_006,causal_015,causal_micro_world,causal_micro_world,correct,correct,True,True,0.3112781244591328,0.5
trace_00029,trace_00075,causal_006,commonsense_015,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.5,0.5
trace_00029,trace_00076,causal_006,arith_016,causal_micro_world,arithmetic,correct,correct,False,True,0.7543628371936578,0.8571428571428572
trace_00029,trace_00077,causal_006,logic_016,causal_micro_world,symbolic_logic,correct,correct,False,True,0.1908745046211096,0.33333333333333337
trace_00029,trace_00078,causal_006,temporal_016,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.3112781244591328,0.5
trace_00029,trace_00079,causal_006,causal_016,causal_micro_world,causal_micro_world,correct,incorrect,True,False,0.5,0.5
trace_00029,trace_00080,causal_006,commonsense_016,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.5,0.5
trace_00029,trace_00081,causal_006,arith_017,causal_micro_world,arithmetic,correct,correct,False,True,0.6556390622295665,0.75
trace_00029,trace_00082,causal_006,logic_017,causal_micro_world,symbolic_logic,correct,incorrect,False,False,0.5,0.5
trace_00029,trace_00083,causal_006,temporal_017,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00029,trace_00084,causal_006,causal_017,causal_micro_world,causal_micro_world,correct,correct,True,True,0.5,0.5
trace_00029,trace_00085,causal_006,commonsense_017,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.020720839623908215,0.16666666666666666
trace_00029,trace_00086,causal_006,arith_018,causal_micro_world,arithmetic,correct,correct,False,True,1.0,0.9999999999999999
trace_00029,trace_00087,causal_006,logic_018,causal_micro_world,symbolic_logic,correct,correct,False,True,0.5954372523105549,0.6666666666666666
trace_00029,trace_00088,causal_006,temporal_018,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5,0.5
trace_00029,trace_00089,causal_006,causal_018,causal_micro_world,causal_micro_world,correct,correct,True,True,0.3112781244591328,0.5
trace_00029,trace_00090,causal_006,commonsense_018,causal_micro_world,commonsense_multihop,correct,incorrect,False,False,0.6556390622295665,0.75
trace_00029,trace_00091,causal_006,arith_019,causal_micro_world,arithmetic,correct,correct,False,True,0.6556390622295665,0.75
trace_00029,trace_00092,causal_006,logic_019,causal_micro_world,symbolic_logic,correct,correct,False,True,0.4591479170272448,0.6666666666666667
trace_00029,trace_00093,causal_006,temporal_019,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.33333333333333337
trace_00029,trace_00094,causal_006,causal_019,causal_micro_world,causal_micro_world,correct,correct,True,True,0.1908745046211096,0.33333333333333337
